Unnamed: 0,Email Text,Email Type,label
8044,"[ ilug - social ] urgent assistant needed dear friend , i am mrs . sese - seko widow of late president mobutu sese - seko of zaire , now known as democratic republic of congo ( drc ) . i am moved to write you this letter . this was in confidence considering my present circumstance and situation . i escaped along with my husband and two of our sons james kongolo and nzanga out of democratic republic of congo ( drc ) to abidjan , coted ' ivoire where my family and i settled , while we later moved to settled in morroco where my husband later died of cancer disease . however , due to this situation we decided to change most of my husband ' s billions of dollars deposited in swiss bank and other countries into other forms of money coded for safe purpose because the new head of state of ( dr ) mr laurent kabila has made arrangement with the swiss government and other european countries to freeze all my late husband ' s treasures deposited in some european countries . hence , my children and i decided laying low in africa to study the situation till when things gets better . like now that president kabila is dead and the son taking over ( joseph kabila ) . one of my late husband ' s chateaux in southern france was confiscated by the french government , and as such i had to change my identity so that my investment will not be traced and confiscated . i have deposited the sum eighteen million united state dollars ( us $ 18 , 000 , 000 , 00 . ) with a security company for safe keeping . what i want you to do is to indicate yourinterest that you can assist us in receiving the money on our behalf , so that i can introduce you to my son ( kongolo ) who has the out modalities for the claim of the said funds . i want you to assist in investing this money , but i will not want my identity revealed . i will also want to acquire real / landed properties and stock in multi - national companies and to engage in other safe and non - speculative investments as adviseby your good self . may i at this point emphasize the high level of confidentiality , which this upcoming project demands , and hope you will not betray the trust and confidence , which i repose in you . in conclusion , if you want to assist us , my son ( kongolo ) shall divulgeto you all briefs regarding this project , tell you where the funds are currently being maintained and also discuss remuneration for your services . for this reason kindly furnish us your contact information , that is your personal telephone and fax number for validation purpose and acknowledge receipt of this mail using the above email address . yours sincerely , mrs . mariam m . seseseko . - - irish linux users ' group social events : social @ linux . ie http : / / www . linux . ie / mailman / listinfo / social for ( un ) subscription information . list maintainer : listmaster @ linux . ie",Phishing Email,1
17723,"ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½!!!
http://dengi.150m.com/Golden%20Stream.htmhttp://dengi.150m.com/NEW.htm
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",Phishing Email,1
12231,"cfp : workshop "" intelligent information integration "" during ecai ' 98 please forward this message to colleagues who might be interested . we apologise if you receive multiple copies . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - call for papers international and interdisciplinary workshop "" intelligent information integration "" http : / / www . tzi . org / grp / i3 / ws-ecai 98 25 august 1998 during the european conference on artificial intelligence ( ecai ' 98 ) , brighton centre , brighton , uk submission deadline : 27 march 1998 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - technical description - - - - - - - - - - - - - - - - - - - - due to intranets and internets , more and more information sources become technically available . these include knowledge bases , data bases , and semi-structured data ( e . g . html pages ) . an increasing number of users now either wishes to integrate these different information sources or to have a uniform view of these . as a consequence , the integration of heterogeneous information sources has become a field of investigation of growing importance . the schematic and semantic heterogeneity is one of the difficulties in the integration of heterogeneous knowledge and data bases . normally , the information in every information source is stored with regards to their users ' requirements ( e . g . an application ) , disregarding access from other sites or their integration . semantically similar information thus may be stored with different structures ( e . g . a name may be stored either as one string or as two strings split into first name and last name ) and different information representations ( e . g . ranking values can be represented either as numbers or as symbols ) . there are several distinct research and development areas explicitly or implicitly addressing semantic heterogeneity . most approaches reconcile the semantic conflict implicitly . federated databases , for example , integrate local databases into one ( virtual ) global database while at the same time preserving the autonomy of each local database . in loosely-coupled systems like multi-databases query languages are extended to access different information systems . however , they do not help the user with the heterogeneity problem . other groups want to exchange knowledge and data via standards ( e . g . kif , step , etc ) , but the different semantics of the standard and the information source have to be correlated . other approaches take the semantics of knowledge or data more closely into account and represent the semantics explicitly . in the darpa "" intelligent information integration "" initiative approaches are developed which represent the meaning in ontologies or meta data in contexts . the ontologies may be used to reconcile the conflicts or act as a global domain specification . however , there is still a great number of disciplines whose subtask is at least the integration of information . although each research and development community has its own view of the integration of information sources the basic problems concerning for example the semantic and schematic heterogeneity remain the same . it is an interesting aspect that different groups tackle the problem in different ways . it is the aim of this workshop to bring together these heterogeneous groups in order to create a forum where the participants can compare their individual approaches . theme - - - - the interdisciplinary workshop of "" intelligent information integration "" covers all topics related to the integration of heterogeneous data , information and knowledge sources . the workshop will bring together researchers , developers , and practitioners and discuss further research and development directions in intelligent integration of information . topics of interest include , but are not limited to : - wrappers and mediators - integration approaches using ontologies / contexts - design principles for ontologies used for integration - languages for information integration - advanced integration architectures - semantic , schematic , vocabulary , data heterogeneity - information sources in internet , intranet - classification schemes ( for mediators , semantic heterogeneity , etc . ) - tools for supporting information integration - reviews and evaluation of existing integration approaches - practical experience with integration approaches - theoretical perspectives of information integrations - ontology mapping , ontology algebras and context logic - intelligent information retrieval - security aspects - change management - federated databases and multi-databases - integration of uncertain or inaccurate sources submission procedure - - - - - - - - - - - - - - - - - - - authors are invited to submit original research contributions or experience reports in english . submitted papers must be unpublished and substantially different from papers under review . papers that have been or will be presented at small workshops / symposia whose proceedings are available only to the attendees may be submitted . papers should be double-spaced and no longer than 12 pages . as text formats only latex or microsoft word 6 . 0 ( or higher ) are accepted . papers should be sent electronically not later than march 27 . 1998 to holger wache < wache @ tzi . org > authors that cannot submit papers electronically should please send 5 hard-copies to the following address : holger wache bereich intelligente systeme technologie - zentrum informatik ( tzi ) - fb3 universitaet bremen postfach 330440 d-28334 bremen germany papers received after the deadline or not conforming to the submission format will be rejected without review . papers will be selected on the basis of review of full paper contributions . we propose to publish the contributions in public report series of university of bremen ( "" lila reihe "" ) and via www . the format guidelines for the final paper version will be published at this place . final camera-ready copies of accepted papers will be due by june 01 1998 . please note , we are preparing a special issue in a journal concerning the workshop topic . selected papers will be invited to contribute a revised and extended version in that special issue . important dates - - - - - - - - - - - - - - deadline for papers : march 27 , 1998 notification of acceptance : may 01 , 1998 camera - ready copies of papers : june 01 , 1998 workshop on ecai-98 : august 25 , 1998 organizing committee - - - - - - - - - - - - - - - - - - - this workshop will be organized by the following people : o oliver duschka o dieter fensel o maurizio lenzerini o marie - christine rousset o holger wache ( contact ) program committee - - - - - - - - - - - - - - - - o franz baader ( rwth aachen , germany ) , o stefan conrad ( university of magdeburg , germany ) , o adam faquar ( stanford university , usa ) , o enrico franconi ( irst , italy ) , o james hendler ( university of maryland , usa ) , o manfred jeusfeld ( kub tilburg university , the netherlands ) , o craig a . knoblock ( university of southern california , usa ) , o alon y . levy ( university of washington , usa ) , o eduardo mena ( university of the basque country , spain ) , o robert meersman ( vrije universiteit brussel , belgium ) , o werner nutt ( hebrew university of jerusalem , israel ) , o mike papazoglou ( kub tilburg university , the netherlands ) , o john sowa ( binghamton university , usa )",Safe Email,0
15907,"
HEY, I AM FORWARDING YOU THE AD THEY SENT ME.
I TRIED THE LEADS AND THINK WE SHOULD USE THEM FOR OUR TEAM.
WHAT DO YOU THINK?
THANKS,
JOHN
LEAD SALE EXTENDED YOU HAVE BEEN INVITED TO JOIN THE CO-OP
LEAD SALE EXTENDEDWe have recently put
        together a lead co-op specifically for your group.Â  We have been
        able to lock the price at as little as 50 cents per lead!!Â  Leads
        are normally $1-$3 per...
Â So....SIGN UP TODAY....GET OUR LEADS....AND GET TO WORK!!Here is what we have
        to offer you:
NETWORK MARKETER OR GIFTER CONTACTSAll Leads Guaranteed To Be Network Marketers / or
                    Gifters
Guaranteed To Be Current, Active and Experienced
Leads, Have Either Responded To A Internet Questionnaire, Or
                    Are Already On Our Contact List, Of Current, Active
                    Networkers, Open To Opportunity.
Leads Include:Â Â Â Â [At Least] Name, Phone, And EmailÂ 
              
***USE US AS A TOOL TO BUILD YOUR BUSINESS!!Â  REFER
  AS MANY PEOPLE AS YOU CAN.Â  EARN A TRUE RESIDUAL INCOME BY THE
  DUPLICATION OF YOUR TEAM, CAUSE REMEMBER......[Remember] Â 
        Your System Now
        Includes A Proven Lead System.Â  Â Â Â 
        [Remember]
_____________________________________________________________________Replacement Policy
        [Our Leads Are Guaranteed]
Any Unusable LeadÂ Â  Ie. Missing Info,
            Invalid Info, Any Just Real Negative Response Towards You On The
            Phone..... REPLACEDReplacement Leads Given
              -Â  No Questions Asked.Â  Just Let Us Know What You Need
              And We Will Get It Handled.
PLEASE COMPLETE THE FOLLOWING FORMÂ 
NAME
PHONEEMAILTIME
              TO CALLPST
MNT
CST
EST
OTHERCOMPANY
              YOU ARE WITH
HOW
              MANY DOWNLINE MEMBERS DO YOU HAVE THAT MAY ALSO NEED LEADS?        Â 
Â 
Â 
Â 
Â 
Â 
Â 
Â 
You have received this
  Message because of a past Client/Service Relationship we had with you. If this
  might be inaccurate, or you simply wish to be Removed from all future Notices,
  then CLICK
  HERE
Â ",Phishing Email,1
13841,"vince , i hope you are well . until today , i did not know there was another kaminski at enron . perhaps you know him already but i found him in the enron address book his first name is jim . i am enrolled in the above mandatory program and i have nominated you in the peer / colleague category , to provide feedback on me . i do not know the nature of the questions you would be required to respond to but sometime soon you would receive an e - mail asking you for your input . i know your plate is full and life is already hectic but i thought i could nominate you for your input . i should be grateful if you would take some time off your very hectic schedule and provide the feedback on me . very many thanks , tony enron broadband services 713 - 853 - 3939",Safe Email,0
12790,= ? utf - 8 ? q ? spoiled and soluble ? = = ? utf - 8 ? q ? pills for serious f ? = = ? utf - 8 ? q ? ellows ? = our lozenges are merely similar regular lozenges but they are specially developed to be pliant and dissolvable under the glossa . the pills is absorbed at the oral fissure and enters the blood direct alternatively of acting through the stomach . this effects in a speedy more vigorous result which even up to 41 hours ! purchase it,Phishing Email,1
11824,"reminder of coling-acl ' 98 workshop deadline ( cvir ' 98 ) call for papers coling-acl 1998 workshop content visualization and intermedia representations ( cvir ' 98 ) august 15 , 1998 university of montreal montreal , quebec , canada workshop description : in the last few years , multimedia systems have become available which integrate text , graphics , sound ( speech and non-speech audio ) , as well as animation . there are many different communities working on such systems ( e . g . , hypermedia , human-machine interaction , information retrieval , scientific visualization , content extraction , dialog tracking ) , each with distinct concerns and goals , and often the communities are not aware of each other 's research and methods . this workshop aims to bring together these communities to examine the questions of the visual presentation of diverse content through multiple media . the major goal is to explore common intermedia representation languages which are expressive enough to cover diverse modalities yet suitably appropriate for the individual media . with increasing amounts of data , information , and knowledge available to the user , the effective use of visualization is increasingly important in applications . examples include : # visualization of data in scientific literature , including support for interactive information retrieval ; # business and finance data visualization ( data profiling ) ; # automated or assisted map , graph , diagram , or image construction from text or data ; event , process , and knowledge editing and visualization tools ; # and knowledge navigation over databases , texts , and search results . the specific issues addressed by the workshop include but are not limited to : 1 . definition of content : different disciplines and applications have distinct perspectives on what content is , e . g . , of text , video , graphics , collections of interactions or correspondences . 2 . knowledge representation : i . e . , what it is , how to represent it , reason about it , and present it . 3 . taxonomies of content representations , tasks , and visualization artifacts . 4 . representations for content and how these relate to and / or facilitate visualization tasks . 5 . selection and organization of content : deciding what to present and how to organize the presentation of selected content and why ( i . e . , effect ) . 6 . deciding how to coordinate the presentation of content through several media : 7 . the relationship of cognitive task to visualization content and style ( e . g . , visualization structure , properties , form , coherency , interpretability , and accuracy of displays ) . 8 . deciding how to accept and integrate input from several media . 9 . medium - specific encoding of content . 10 . presentation and interaction techniques of generated results . 11 . tailoring visualizations to specific user and usergroup characteristics , knowledge , and interests . 12 . content visualization evaluation metrics and methods . we encourage submissions of demonstrations and / or videos of working visualizations pertaining to the above topics . the organizers will produce a workshop report and , providing there is sufficient interest and adequate results reported , will consider a special edited journal issue and / or state of the art collection . authors are encouraged to submit their workshop papers simultaneously for public discussion to the area intelligence user interfaces of the electronic transactions on artificial intelligence ( etai ) . the etai is a new kind of electronic journal using open and posteriori reviewing . formally , the rules work as follows . in the etai , you first have the article discussed for three months , then you have a chance to revise it based on the feedback , and then you decide whether to submit it for refereeing in the etai or in some other journal . for more information , see : http : / / www . ida . liu . se / ext / etai / . sponsors : sigmedia ( acl 's special interest group on multimedia language processing ) acl / coling program committee : elisabeth andre , dfki saarbruecken branimir boguraev , ibm watson research steve feiner , columbia university michael johnston , oregon graduate institute mark maybury , mitre corporation james pustejovsky , brandeis university steve roth , carnegie mellon university wolfgang wahlster , dfki saarbruecken kent wittenburg , gte laboratories program chairs : james pustejovsky , brandeis university mark t . maybury , mitre requirements for submission : papers are invited that address any of the topics listed above . maximum length is 8 pages including figures and references . please use us or a4 letter format and set margins so that the text lies within a rectangle of 6 . 5 x 9 inches ( 16 . 5 x 23 cm ) . use classical fonts such as times roman or computer modern , 11 to 12 points for text , 14 to 16 points for headings and title . latex users are encouraged to use the acl style file for latex . ms - word users should use the acl style file for ms - word . submissions can be made either as hardcopies or electronically in ascii , postscript , html , or ms - word format . they should be sent to : james pustejovsky cvir ' 98 computer science department 258 volen brandeis university waltham , ma 02254-9110 voice : 1-781 - 736-2709 fax : 1-781 - 736-2741 email : jamesp @ cs . brandeis . edu more detailed information on the workshop can be found at : http : / / www . cs . brandeis . edu / ~ jamesp / cvir / timetable * deadline for electronic submissions : march 11 , 1998 * deadline for hardcopy submissions : march 13 ( arrival date ) * notification of acceptance : may 1 , 1998 * final manuscripts due : june 12 , 1998 organizer information : mark t . maybury , director advanced information systems center the mitre corporation ( ms k308 ) 202 burlington road bedford , ma 01730 tel : 1-78 - 271-7230 fax : 1-781 - 271-2780 maybury @ mitre . org james pustejovsky , associate professor computer science department and volen center for complex systems brandeis university waltham , ma 02254-9110 voice : 1-781 - 736-2709 fax : 1-781 - 736-2741 jamesp @ cs . brandeis . edu james pustejovsky associate professor computer science department and volen center for complex systems brandeis university waltham , ma 02254-9110 usa voice : 1-781 - 736-2709 fax : 1-781 - 736-2741 jamesp @ cs . brandeis . edu http : / / www . cs . brandeis . edu / ~ jamesp http : / / www . cs . brandeis . edu / ~ rllc",Safe Email,0
14319,"URL: http://diveintomark.org/archives/2002/10/03.html#when_an_engineer_flaps_his_wings
Date: 2002-10-03T01:31:51-05:00Remember that saying from chaos theory about how when a butterfly flap its 
wings, it can cause a hurricane a month later halfway around the world? As 
several people have already noted, Google has made some major changes in their 
most recent update. The weblogging community was hit hard (for instance, I used 
to be the #1 ""mark""[1]; I am now #6). The changes appear to be the result of an 
attempt to stop two phenomena: explicitly selling ads based on PageRank[2], and 
Google bombing[3]. Specifically, Google is now apparently cross-checking link text with the linked 
site, and discounting or ignoring links whose text does not appear in the 
linked site. This all but kills off Google bombing. Searching for ""go to hell""
[4] no longer takes you to microsoft.com[5]; searching for ""talentless hack""[6] 
no longer finds ohmessylife.com[7], although it finds a lot of people who were 
previously participating in the Google bombing. No definitive word yet on 
whether Google is actively penalizing such sites. Unfortunately, the algorithm tweaks necessary to stop these two techniques have 
caused a wide range of collateral damage, apparently coming down hardest on 
medium-to-large sites that had previously been doing everything right (as far 
as page structure, link structure, accessibility, and general honest hard work 
putting together a usable and useful site). The Webmasterworld forums are alive 
with complaints and speculation: - New update, pagerank death?[8] 
- September 2002 Google Update Discussion - part 1[9] 
- Let's find out what happened - Sept 2002 Update - pt. 2[10] (Side note: amongst the confusion, it has been suggested that Google is no 
longer indexing ALT text in images. I can confirm that this is absolutely 
false. Searching diveintomark.org for ""gimli""[11] finds my entry of July 29[12]
, where ""Gimli"" is mentioned only in the ALT text of an image.) Regardless, Google's search results in general appear to be significantly 
degraded in many key areas. The forums are full of people complaining that spam 
sites, doorway pages, and obvious cloaking attempts, which Google used to be so 
good at filtering out, are now popping up in top spots with disturbing 
frequency. Nobody in the forums wants to talk about which keywords they're 
tracking, so I tried to find my own concrete example of crap search results. It 
didn't take long. - Searching for reservation hotel[13] brings up an empty sub-page[14] of a 
hotel reservation company in Italy[15] as the first result. This seems 
unhelpful, and unlikely to be relevant to the average US-based consumer (and 
Google absolutely knows I'm in the US based on my IP address). 
- Searching for news observer nc[16] (the News & Observer is a Raleigh, NC 
newspaper) does find The News & Observer[17], but it also finds an Internet 
betting spam page[18] at #7 and a non-existent page[19] at #9. 
- Searching for eminem[20] gives us two generic portal pages, a non-existent 
site, and a site that redirects to a site that continuously redirects to itself 
(I am not making this up). And this is just on the first page. Good thing I 
didn't care that much about Eminem to begin with, because Google just isn't 
that helpful. Many people in the Webmasterworld forums are now suggesting that AllTheWeb.com
[21] has better search results overall. Just as a single comparison, their 
results for ""eminem""[22] do appear to be much more relevant. Is this the 
beginning of the end of Google's reign?[1]  http://www.google.com/search?q=mark
[2]  http://www.pradnetwork.com/affiliate.htm
[3]  http://uber.nu/2001/04/06/
[4]  http://www.google.com/search?q=%22go+to+hell%22
[5]  http://www.microsoft.com/
[6]  http://www.google.com/search?q=talentless+hack
[7]  http://www.ohmessylife.com/
[8]  http://www.webmasterworld.com/forum3/5646.htm
[9]  http://www.webmasterworld.com/forum3/5688.htm
[10] http://www.webmasterworld.com/forum3/5723.htm
[11] http://www.google.com/search?q=gimli+site%3Adiveintomark.org
[12] http://diveintomark.org/archives/2002/07/29.html
[13] http://www.google.com/search?q=reservation+hotel
[14] http://www.venere.it/home/italy.html
[15] http://www.venere.it/
[16] http://www.google.com/search?q=news+observer+nc
[17] http://www.news-observer.com/
[18] http://www.linkslsgolfworld.com/king-arthur-knight-of-the-round-table.htm
[19] http://www.nando.net/nt/nao/
[20] http://www.google.com/search?q=eminem
[21] http://www.alltheweb.com/
[22] http://www.alltheweb.com/search?query=eminem
",Safe Email,0
11693,delivery status notification ( failure ) this is an automatically generated delivery status notification . delivery to the following recipients failed . noumanb @ multinet . com . pk,Phishing Email,1
3512,"dental coverage for $ 6 . 95 per month dental plans for $ 6 . 95 per month dental plans for you and your entire family a variety of plan choices nationwidedental plans for individuals and employer groups you can choose from traditional dental insurance that lets you see any dentist you wish , or if you do not have your own private dentist , choose one of our plans that offer dental coverage from pre - screened dental offices and save hundreds of dollars on your dental treatment . dental plans with no deductibles . dental plans that cover orthodonticsshould you need to see a dentist right away . . . to compare plans benefits and rates , click hereto be removed from this emailing list , please reply to this message by clicking on remove first american dental planswww . firstdentalplans . com to contact us : phone : 800 - 711 - 8817 fax : 800 - 752 - 4040 email : sales @ firstdentalplans . com 1525 mesa verde east , suite 107 costa mesa , ca 92626",Phishing Email,1
3039,"enron team 3 question hi melinda ! we need to get this to john henderson , but he did not come up on my email . otherwise , likely any manager level at new power would know . any help in forwarding would be great ! thanks ! - - christie , - - - - - forwarded by christie patrick / hou / ect on 03 / 27 / 01 07 : 47 pm - - - - - "" degiacinto , clayton "" 03 / 27 / 01 02 : 51 pm to : "" ' christie . patrick @ enron . com ' "" cc : vince . j . kaminski @ enron . com subject : enron team 3 question hi christie and vince , we really look forward to seeing you all next week . we ' ve learned a lot working on this project , and think we will provide some useful information for you . if possible , we need to know what states newpower is operating in . specifically , what states there is a current marketing campaign ? should i ask melinda mccarty for this information ? thanks again for your help . regards , tiger team 3",Safe Email,0
15420,"2002 it systems development allocations rob , please review the attached listing and advise if you agree to the project and amount listed as billings that enron north america will receive in 2002 for support of this effort . i ' m at x 30352 if you have any questions . thanks !",Safe Email,0
3865,"agriculture - translation service technical translation - agriculture english / spanish - spanish / english - crops - cattle raising - swine - poultry - farm machinery - agricultural inputs - veterinary medicine - farm management - agricultural economics - commodity commercialization - rural policy - natural resources for further info , please send your message at agritranslation @ alternatival . com",Phishing Email,1
1806,"now , it ' s finally possible for you to enlarge your penis good news men ! all your problems with small penis and poor erections will become history ! ! ! http : / / www . siratu . com / ss / the only certainty is that nothing is certain . a friend is , as it were , a second self . do not speak quickly ; it is a sign of insanity . it is easy to be brave from a safe distance . before anything else , preparation is the key to success .",Phishing Email,1
6224,"ena year end promotions nominations as a follow on to the discussion at monday ' s staff meeting ; attached is a summary of the manager and above promotion nominations made and discussed during the december business review / pre - ranking meetings in ena , which were captured in the system . promotions through to senior professional on the support side should already have been communicated to the employees . promotions to manager and director where agreed at the final ena performance review meeting on december 14 and should be attached . these can be communicated to the individuals , if you haven ' t already done so . no ena wide promotion memo is planned , therefore please feel free to communicate your departments promotions by separate memo if you believe appropriate .",Safe Email,0
16935,"in the heart of your business ! corporate image can say a lot of things about your company . contemporary rhythm of life is too dynamic . sometimes it takes only several seconds for your company to be remembered or to be iost among competitors . get your logo , business stationery or website done right now ! fast turnaround : you will see several iogo variants in three business days . satisfaction guaranteed : we provide uniimited amount of chanqes ; you can be sure : it will meet your needsand fit your business . flexible discounts : iogo improvement , additionai formats , bulk orders , special packages . creative design for competitive price : have a look at it right now ! _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",Phishing Email,1
